class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
1,-0.0469891,-0.6388647,-0.2454076,0.9997677,-0.0334915,-0.6732589,-0.2492443,0.9995549,-0.03286,-0.6737489,-0.2483452,0.9994851,-0.0330255,-0.6740327,-0.2483615,0.9995657,-0.0595208,-0.6730853,-0.2173143,0.9996745,-0.0592108,-0.6738756,-0.2178148,0.999673,-0.0591771,-0.67535,-0.2163964,0.9997198,0.0634198,-0.6558164,-0.2000209,0.9988574,-0.0585131,-0.6680366,-0.1060512,0.9996473,-0.008061,-0.6142362,-0.235871,0.9997219,-0.0441211,-0.6155499,-0.1982883,0.999842,0.1053622,-0.4695172,-0.2365724,0.9998276,-0.0374642,-0.4894962,0.0360119,0.9997968,0.0958517,-0.217439,-0.2690727,0.9600428,-0.0679301,-0.2170448,0.1078193,0.638199,0.0249141,0.0009342,-0.3129188,0.9609081,-0.1720701,-0.0313101,0.028093,0.8246935,0.0050507,0.0850437,-0.348276,0.9547315,-0.1912164,0.0448432,0.0286243,0.7984762,-0.0354408,0.0848437,-0.3605984,0.9555842,-0.2031451,0.0392453,-0.0004221,0.8054979,0.0053831,0.0175389,-0.3159516,0.9518116,-0.1728631,-0.016341,0.0118038,0.7899893,0.0676925,0.0085976,-0.0852018,0.9995882,-0.0675381,-0.0091713,0.0866128,0.999358,0.0540985,0.4165851,-0.1016028,0.9656462,-0.0300047,0.3917339,0.2090294,0.9112567,0.1249192,0.7691952,-0.0962043,0.9706634,0.0512329,0.7635058,0.3547659,0.9454558,0.1292327,0.813713,-0.1048387,0.8161346,0.0502677,0.8118811,0.3605382,0.8512936,0.0354945,0.8633154,-0.2257601,0.9707231,-0.073458,0.8578973,0.2847193,0.9620532
1,-0.0449647,-0.6387715,-0.2467737,0.9997895,-0.0304877,-0.6730986,-0.2467549,0.9995966,-0.0297381,-0.6736104,-0.2459642,0.9995342,-0.0299778,-0.6738638,-0.2459092,0.9996068,-0.0565727,-0.672988,-0.21955,0.9997037,-0.0563693,-0.6737728,-0.2201021,0.9997013,-0.0561542,-0.6752419,-0.2187531,0.999742,0.0699499,-0.6550568,-0.1930366,0.9989694,-0.0548746,-0.6679324,-0.1042292,0.9996685,-0.0040795,-0.6139396,-0.2333171,0.9997482,-0.040488,-0.6154014,-0.200818,0.9998542,0.1090154,-0.4690975,-0.2244441,0.9998444,-0.0362665,-0.4889948,0.0441783,0.9997802,0.1051699,-0.2176946,-0.2562105,0.9639248,-0.066483,-0.2169415,0.115814,0.5964316,0.0409423,0.0005723,-0.3088768,0.9645687,-0.1674885,-0.0313765,0.0323045,0.8003746,0.0230958,0.084807,-0.3441593,0.9586276,-0.1852478,0.0454078,0.0308929,0.7750069,-0.0177889,0.0846706,-0.3579157,0.9593871,-0.1962067,0.0398497,0.0023387,0.7821032,0.0214833,0.0172951,-0.3126986,0.9556272,-0.167427,-0.0162062,0.0160045,0.765905,0.0680502,0.0086869,-0.0847244,0.9996076,-0.0679262,-0.0092865,0.0861278,0.9993392,0.0549569,0.4167609,-0.1071658,0.9679952,-0.0279854,0.3917259,0.2007988,0.8920082,0.1260728,0.7727619,-0.1052573,0.9719094,0.0670212,0.7652496,0.3409394,0.9349588,0.1299934,0.8172591,-0.1140856,0.8270788,0.0684838,0.8136449,0.3459874,0.848213,0.0391055,0.8677931,-0.2367566,0.9715065,-0.0460812,0.8622058,0.2655358,0.95769
1,-0.043174,-0.6391576,-0.2448271,0.9998093,-0.029159,-0.6733202,-0.2428765,0.9996342,-0.0284432,-0.6738454,-0.2421497,0.9995785,-0.0286629,-0.6740887,-0.2421021,0.999644,-0.0558101,-0.6734299,-0.2180052,0.9997302,-0.05559,-0.6742108,-0.2186037,0.9997271,-0.0554098,-0.67569,-0.2173055,0.9997625,0.071688,-0.6551929,-0.1908215,0.9990702,-0.0517287,-0.6680756,-0.1014649,0.9996881,-0.0035543,-0.614171,-0.229734,0.9997721,-0.0399503,-0.6158283,-0.1997924,0.9998658,0.1108867,-0.4683478,-0.2196228,0.9998596,-0.0377838,-0.4895394,0.0475858,0.9997734,0.1106971,-0.2172237,-0.2505826,0.9674312,-0.0704062,-0.2177635,0.121398,0.5649817,0.0482661,0.000494,-0.3026628,0.9678774,-0.1674335,-0.0337676,0.0348954,0.7878786,0.0287171,0.0843403,-0.3376322,0.9621589,-0.1846417,0.0435073,0.0327989,0.7627424,-0.0124464,0.0833657,-0.3519625,0.9628353,-0.1937516,0.0377739,0.0041371,0.76976,0.0283243,0.0168571,-0.3065602,0.9590861,-0.1666486,-0.018776,0.0186159,0.7524332,0.068779,0.0089934,-0.0845559,0.9996272,-0.0686555,-0.0096156,0.0859648,0.999332,0.0558416,0.4167158,-0.1047758,0.9701332,-0.0285637,0.3917818,0.1998591,0.8814046,0.1265377,0.7726578,-0.0930402,0.9734082,0.0644856,0.7645487,0.339539,0.9285361,0.1303249,0.8171369,-0.101027,0.8381765,0.0656039,0.8127413,0.3446361,0.8470529,0.0408907,0.8677114,-0.22231,0.9726924,-0.0456787,0.8612487,0.2663795,0.9551371
1,-0.0741086,-0.6393442,-0.1499672,0.9998224,-0.0612459,-0.6740111,-0.1617993,0.999662,-0.060612,-0.6745002,-0.1611333,0.9996135,-0.0607749,-0.6747944,-0.1612715,0.9996735,-0.0746202,-0.6738666,-0.1307161,0.999745,-0.074236,-0.6746962,-0.1313463,0.9997403,-0.0742841,-0.676186,-0.1304439,0.9997711,0.0485714,-0.657887,-0.169844,0.9991575,-0.0330458,-0.6687538,-0.042677,0.9996856,-0.028732,-0.6146532,-0.1540557,0.999791,-0.0492361,-0.6160208,-0.1155339,0.999869,0.1124404,-0.470032,-0.2155771,0.9998731,-0.0290533,-0.4894833,0.0753806,0.9997636,0.1141126,-0.2186024,-0.2506474,0.9705273,-0.0681084,-0.2196795,0.135397,0.5385631,0.0559987,-0.0044562,-0.298685,0.9707066,-0.1701282,-0.0370171,0.0592297,0.7746871,0.0382994,0.0777688,-0.3335723,0.9650244,-0.1897221,0.0340662,0.0614165,0.7492233,-0.0029602,0.0767903,-0.3514025,0.9655964,-0.1979437,0.0306579,0.0342457,0.7567558,0.0364691,0.0110597,-0.303548,0.9615968,-0.1699679,-0.0224274,0.0437603,0.7391072,0.0647285,0.0089985,-0.0864965,0.9996153,-0.0645819,-0.0096205,0.0879776,0.999261,0.0546458,0.4146623,-0.1025843,0.9693744,-0.0139244,0.3917854,0.1932835,0.862968,0.1275641,0.771803,-0.0724623,0.9733291,0.087626,0.7627646,0.2910081,0.9112337,0.1318408,0.8166294,-0.0789753,0.8461089,0.0883978,0.810131,0.2937753,0.8373106,0.0392395,0.8620974,-0.2019292,0.9722849,-0.0229703,0.8589026,0.2325393,0.9465837
1,-0.0904261,-0.6386814,-0.1244569,0.9998383,-0.0778951,-0.6740322,-0.1344725,0.9996915,-0.077273,-0.6745081,-0.1338543,0.9996485,-0.0774467,-0.6748089,-0.133954,0.9997029,-0.0910551,-0.6734219,-0.1051697,0.9997652,-0.0906816,-0.6742809,-0.1058581,0.9997603,-0.0907254,-0.6757618,-0.1050033,0.9997876,0.0329169,-0.6611745,-0.1388838,0.9992388,-0.0359343,-0.6687995,-0.0150219,0.9997054,-0.0433037,-0.6146855,-0.1253492,0.9998105,-0.0624397,-0.6156288,-0.0888934,0.9998788,0.1179541,-0.4735971,-0.1771114,0.9998854,-0.0333521,-0.4895889,0.0872456,0.9997793,0.1342693,-0.2191528,-0.2213707,0.973294,-0.0824398,-0.2203456,0.1450921,0.5396732,0.0958058,-0.0008013,-0.2712699,0.9731804,-0.1755076,-0.0330396,0.0650976,0.7809452,0.084248,0.0833995,-0.3033253,0.9674973,-0.1963052,0.0401457,0.0637504,0.7541124,0.0404289,0.0863327,-0.3189038,0.9679878,-0.1993427,0.0369737,0.0360805,0.7614537,0.0764995,0.0166766,-0.2750352,0.9638712,-0.1723325,-0.0177756,0.0496632,0.7437515,0.0650127,0.0093916,-0.0847371,0.9996321,-0.0649027,-0.0099868,0.0861952,0.9992922,0.0545284,0.4150716,-0.0985689,0.9706217,-0.0171597,0.3917699,0.1918798,0.8629773,0.1259147,0.7716962,-0.0635699,0.9740217,0.0771624,0.7609219,0.2861538,0.9070395,0.1301593,0.8165581,-0.0695594,0.8498666,0.0777136,0.8081225,0.2896408,0.8322638,0.0395093,0.8650557,-0.1924876,0.9724383,-0.0259903,0.8577507,0.2221035,0.9444263
1,-0.0476037,-0.6330414,-0.2324613,0.999853,-0.0357167,-0.6690279,-0.2226841,0.9997177,-0.0351447,-0.6694323,-0.2222226,0.9996796,-0.0352612,-0.6697775,-0.2223316,0.9997287,-0.0631019,-0.6668051,-0.2129296,0.9997826,-0.0627405,-0.6676039,-0.2139232,0.999777,-0.0627646,-0.6689855,-0.212939,0.9998,0.0448968,-0.656306,-0.1510022,0.9993107,-0.055125,-0.658318,-0.1050807,0.9997152,-0.0135159,-0.6093004,-0.2037457,0.9998284,-0.0484507,-0.6082391,-0.1916078,0.9998885,0.1428856,-0.4646241,-0.1593858,0.9998965,-0.1061351,-0.4817161,-0.0032012,0.9997918,0.1702452,-0.209762,-0.1603685,0.9757493,-0.1671305,-0.2122765,0.0610304,0.5671771,0.1636558,0.0118342,-0.2361808,0.975023,-0.2169518,-0.0080558,-0.0215988,0.7909681,0.159313,0.0911006,-0.2680703,0.9689392,-0.2254452,0.06955,-0.0349741,0.761714,0.1261949,0.0923499,-0.2942576,0.969488,-0.2124622,0.0614349,-0.0670165,0.7689897,0.1467606,0.0279831,-0.2443818,0.9652383,-0.2045757,0.0069701,-0.0373333,0.7518148,0.0811435,0.0093962,-0.0699538,0.9996431,-0.0811864,-0.0099905,0.0713119,0.9992968,0.0604375,0.4149081,-0.0816397,0.9720847,-0.0205894,0.3937694,0.1532827,0.8646597,0.1267137,0.7713766,-0.01769,0.9751691,0.0710534,0.759374,0.2844691,0.9078656,0.1312718,0.8163757,-0.0216908,0.8419714,0.0704765,0.8064004,0.2889395,0.8310616,0.0571457,0.8646478,-0.1590429,0.972389,-0.0359071,0.8461217,0.1971114,0.9442101
1,-0.0102479,-0.6380994,-0.2673986,0.9998665,0.0015419,-0.6742097,-0.2505868,0.9997414,0.0020623,-0.6745797,-0.2501583,0.9997074,0.0019652,-0.674929,-0.250199,0.9997516,-0.0313924,-0.6716562,-0.247344,0.9997988,-0.0310736,-0.6723881,-0.2483687,0.9997931,-0.0310212,-0.6736941,-0.24733,0.9998132,0.0635066,-0.6575887,-0.1532196,0.9993737,-0.0593129,-0.6589701,-0.1384173,0.9997274,0.0159369,-0.6122976,-0.2313133,0.9998444,-0.0268902,-0.6109349,-0.2277008,0.9998976,0.1633222,-0.4639517,-0.1253208,0.9999059,-0.141365,-0.4815341,-0.0536608,0.9998041,0.1874053,-0.2113122,-0.1170191,0.9775944,-0.1999577,-0.2127202,0.0038986,0.6027404,0.1918776,0.0081223,-0.2224089,0.9762416,-0.2394061,-0.0095729,-0.0859162,0.8073958,0.1922313,0.0875239,-0.2541983,0.9695179,-0.2440103,0.0682279,-0.1051623,0.7782719,0.1637819,0.0893087,-0.2843852,0.9701129,-0.2266712,0.0605057,-0.1407423,0.7853226,0.176592,0.024329,-0.232911,0.9657067,-0.2250003,0.0054589,-0.1022791,0.7692363,0.0995654,0.0094217,-0.0417623,0.9996607,-0.0997053,-0.0100162,0.0429475,0.9993309,0.0653151,0.4149434,-0.0501877,0.9741402,-0.0491034,0.3951044,0.1170492,0.8749755,0.1201289,0.7670345,0.0779442,0.9765763,0.0151545,0.7498894,0.2828669,0.9142697,0.1239045,0.8115596,0.0796426,0.8293226,0.014364,0.7954497,0.2889923,0.8351569,0.0852602,0.8647084,-0.0589795,0.9728736,-0.0602402,0.8335993,0.1848311,0.9472107
1,0.0005988,-0.6408622,-0.2726729,0.9998794,0.0124801,-0.6773844,-0.2550048,0.9997653,0.012957,-0.6777261,-0.2545542,0.9997349,0.0129159,-0.6780986,-0.2546224,0.9997745,-0.0212122,-0.6746127,-0.2529989,0.9998164,-0.0208733,-0.6753198,-0.253966,0.9998111,-0.0208112,-0.6765773,-0.2529239,0.9998289,0.0682232,-0.6598734,-0.1524201,0.9994337,-0.0651757,-0.6598848,-0.1450781,0.9997479,0.024568,-0.6144944,-0.23547,0.9998595,-0.0198361,-0.6126028,-0.2335331,0.9999071,0.1673418,-0.4640415,-0.0938086,0.9999147,-0.1578089,-0.4815325,-0.0680241,0.999817,0.1996164,-0.2187237,-0.0710893,0.9792286,-0.2138071,-0.2143243,-0.0066591,0.6381993,0.2165854,-0.0031196,-0.1911055,0.9774894,-0.2448271,-0.010185,-0.0955416,0.8228115,0.2184175,0.0776057,-0.2193024,0.970307,-0.2461576,0.069156,-0.1169812,0.7938573,0.193204,0.0784638,-0.2560286,0.9709824,-0.2303272,0.0601238,-0.1525574,0.8006389,0.2028912,0.012634,-0.2041811,0.9664245,-0.2305853,0.0045472,-0.112082,0.78534,0.1102573,0.0093296,-0.0200652,0.99968,-0.1105698,-0.0099257,0.0211657,0.9993672,0.0864403,0.4131718,-0.0449215,0.976379,-0.0924564,0.3932745,0.0564164,0.8865299,0.1218793,0.7515317,0.1073491,0.9782211,-0.0774039,0.7340248,0.2450565,0.9214324,0.12449,0.7951628,0.1112291,0.8200164,-0.0791451,0.7785667,0.2536747,0.836306,0.1145177,0.8642823,-0.0268141,0.9740307,-0.1153734,0.8253103,0.1303825,0.9506785
1,0.0046822,-0.6422808,-0.277968,0.9998912,0.0164799,-0.6789615,-0.2594718,0.9997877,0.0169694,-0.6792963,-0.2590314,0.9997604,0.0169379,-0.6796998,-0.2590663,0.999796,-0.0174227,-0.6761978,-0.2581826,0.9998332,-0.0170911,-0.6768979,-0.2591391,0.9998285,-0.0170082,-0.6781434,-0.2580547,0.9998443,0.0706061,-0.6602665,-0.1527349,0.9994887,-0.0695478,-0.6600774,-0.1505917,0.9997696,0.0281062,-0.6152788,-0.2399603,0.9998733,-0.0167303,-0.6132873,-0.2391831,0.999916,0.1667857,-0.4630982,-0.0862459,0.9999228,-0.1627615,-0.4799475,-0.0751237,0.9998313,0.1964339,-0.2191168,-0.0617903,0.9806039,-0.2185127,-0.2134177,-0.0115879,0.6712606,0.2315999,-0.0060405,-0.1843452,0.978553,-0.2471558,-0.006929,-0.0984564,0.8377081,0.2386377,0.0738841,-0.2108994,0.970966,-0.2472049,0.0731901,-0.1200589,0.8092786,0.2183722,0.075949,-0.2486385,0.9717281,-0.2326633,0.0627943,-0.1557061,0.8157349,0.2206574,0.0099405,-0.1981172,0.9670793,-0.2333389,0.006979,-0.1150569,0.8012751,0.1145126,0.0089033,-0.012918,0.9997028,-0.11486,-0.0095087,0.0140432,0.9994097,0.0984064,0.4125951,-0.0457006,0.9783546,-0.0914724,0.3942728,0.0398766,0.8967474,0.1327777,0.7490775,0.1041944,0.9796425,-0.0632912,0.7326816,0.2332624,0.927465,0.1356753,0.7927541,0.1082458,0.8074024,-0.0634184,0.7770593,0.2425846,0.834473,0.1350661,0.865213,-0.0288431,0.9750618,-0.1048437,0.8264326,0.1211898,0.9535823
1,0.0005672,-0.6446478,-0.2774126,0.9999017,0.0128896,-0.6816909,-0.2588206,0.9998072,0.0134237,-0.6820298,-0.2583696,0.9997826,0.0133319,-0.6824759,-0.258426,0.9998144,-0.0194682,-0.679037,-0.2575952,0.9998479,-0.0191351,-0.6797519,-0.2585369,0.9998437,-0.0190918,-0.6809959,-0.2575056,0.9998578,0.0602734,-0.6617193,-0.1501316,0.999536,-0.092589,-0.6612778,-0.1521318,0.9997892,0.0231455,-0.6169423,-0.2395406,0.9998854,-0.02511,-0.6148885,-0.2393249,0.9999239,0.1613636,-0.4631218,-0.0739459,0.9999294,-0.1836941,-0.4781692,-0.0867699,0.9998451,0.1902776,-0.2221789,-0.044883,0.9813561,-0.2355852,-0.2128836,-0.0356035,0.7022361,0.2340118,-0.0103023,-0.1648431,0.9787415,-0.2425972,0.0031565,-0.1204726,0.8511539,0.2438508,0.0696011,-0.1887797,0.9699856,-0.2460994,0.0857998,-0.1432352,0.8228574,0.2261197,0.0725287,-0.2269949,0.9709698,-0.2238342,0.0755496,-0.1765267,0.8289884,0.2245709,0.0062163,-0.179347,0.9661317,-0.2306157,0.0172973,-0.1357663,0.815291,0.1159874,0.0076283,-0.0020452,0.9997203,-0.116339,-0.0082489,0.0032004,0.9994478,0.1070844,0.4116265,-0.0325969,0.9799225,-0.088588,0.394289,0.0262216,0.9057861,0.1437617,0.7478493,0.1302771,0.9803711,-0.0506502,0.7276817,0.220569,0.9323705,0.1488875,0.7916283,0.1361907,0.8018734,-0.0496877,0.7717328,0.2301424,0.8285158,0.1715834,0.8648698,0.0075061,0.9752314,-0.0931946,0.8256381,0.1104809,0.9553787
1,-0.0014261,-0.6454479,-0.2845281,0.999911,0.0061895,-0.6829678,-0.2643089,0.9998244,0.006595,-0.6833369,-0.2637694,0.9998019,0.0065632,-0.6838188,-0.26387,0.9998303,-0.0294483,-0.6797704,-0.2657474,0.9998612,-0.0290762,-0.6805423,-0.2666114,0.9998573,-0.0291389,-0.6817904,-0.2656176,0.9998699,0.0423455,-0.6641295,-0.1507431,0.9995748,-0.112925,-0.6614034,-0.1664353,0.999807,0.0134902,-0.6178856,-0.2441957,0.9998958,-0.0352192,-0.6152384,-0.248271,0.9999307,0.1459004,-0.4653305,-0.0702077,0.9999333,-0.1967833,-0.4717969,-0.1130483,0.9998577,0.1830175,-0.2268444,-0.0295134,0.9812492,-0.248993,-0.207978,-0.0754077,0.7306635,0.2240263,-0.0126715,-0.1303781,0.978404,-0.2429324,0.019083,-0.1538364,0.8629853,0.2354388,0.0675243,-0.1505529,0.9677077,-0.2441291,0.1018303,-0.1765003,0.8343921,0.2194831,0.0718296,-0.1899774,0.9690378,-0.2218881,0.0925475,-0.2063466,0.840173,0.2154362,0.0047029,-0.1454888,0.9639642,-0.2289676,0.0332342,-0.1676133,0.827058,0.1149086,0.0055444,0.0140385,0.9997311,-0.1152064,-0.0061354,-0.0128269,0.999485,0.107064,0.4116553,0.0099216,0.980587,-0.0843722,0.3942235,0.0032099,0.9140494,0.1341603,0.7528542,0.1617265,0.9807733,-0.043527,0.7291968,0.16729,0.9376587,0.1408339,0.7967342,0.1667406,0.811155,-0.0421697,0.7735764,0.173412,0.8254343,0.1897828,0.8655338,0.051131,0.9755635,-0.0730587,0.8327063,0.0460611,0.957694
1,-0.004767,-0.6464441,-0.2910787,0.9999193,0.0047105,-0.6843089,-0.2701578,0.99984,0.0052024,-0.6847329,-0.2695393,0.9998193,0.0051643,-0.6852321,-0.2696362,0.9998444,-0.0299239,-0.6804776,-0.2744803,0.9998733,-0.0295561,-0.6813014,-0.2752852,0.9998698,-0.029684,-0.6825695,-0.2743009,0.999881,0.0328431,-0.6674156,-0.151362,0.9996088,-0.1182646,-0.6615139,-0.1841294,0.9998239,0.012077,-0.6193735,-0.2490359,0.999905,-0.0361678,-0.6158643,-0.2574171,0.9999369,0.1358174,-0.4720327,-0.0693912,0.9999356,-0.2013933,-0.468889,-0.1355311,0.9998698,0.1721323,-0.2340965,-0.0218248,0.9807618,-0.2511527,-0.2066141,-0.106853,0.7567616,0.2195135,-0.0130511,-0.1148148,0.9785271,-0.2415337,0.0264892,-0.1848415,0.8748384,0.2332363,0.0679996,-0.1337959,0.9665871,-0.2349304,0.1100444,-0.2084792,0.8470702,0.2181032,0.0726022,-0.1742365,0.968109,-0.2068829,0.1018451,-0.2377073,0.8523949,0.2114421,0.0050529,-0.1301336,0.9629223,-0.2244806,0.0411423,-0.1980638,0.8399497,0.1140732,0.0033446,0.0235483,0.9997426,-0.1143372,-0.0039152,-0.0222422,0.9995243,0.1105991,0.4116655,0.0404212,0.9814963,-0.0856872,0.3942618,0.0010395,0.9220206,0.1341957,0.7555768,0.180532,0.9816769,-0.0458198,0.7300977,0.1538107,0.9431412,0.1414615,0.7994022,0.1850509,0.824946,-0.0444756,0.7745059,0.1590094,0.8300685,0.2235556,0.8648466,0.0776757,0.9765602,-0.0729645,0.8376472,0.034092,0.9605872
1,-0.0055711,-0.6453998,-0.3057882,0.9999271,0.0028235,-0.6836774,-0.2839468,0.999855,0.0033394,-0.6841056,-0.2832656,0.9998363,0.0032903,-0.6846371,-0.2832996,0.9998586,-0.030913,-0.6790441,-0.2906762,0.9998851,-0.0305533,-0.6799327,-0.2914667,0.999882,-0.0306419,-0.6812043,-0.2904992,0.9998921,0.0283124,-0.6673752,-0.1578487,0.9996437,-0.1198266,-0.6577018,-0.2049259,0.9998404,0.0117325,-0.6187958,-0.2625156,0.9999139,-0.0361215,-0.6143197,-0.2741767,0.9999428,0.1309835,-0.4721419,-0.0735604,0.9999383,-0.1983436,-0.4599611,-0.1576346,0.9998809,0.1631726,-0.233765,-0.0182868,0.980214,-0.2464749,-0.200275,-0.1260165,0.7805912,0.2117444,-0.0118412,-0.1039784,0.9784166,-0.2248908,0.0338439,-0.2001404,0.8860037,0.2229504,0.0701964,-0.1234277,0.9649776,-0.2080408,0.116643,-0.2262275,0.8592626,0.2066093,0.0768684,-0.1632786,0.9667497,-0.1784593,0.1079424,-0.2535335,0.8641527,0.202674,0.0071614,-0.1190227,0.9613335,-0.2028652,0.0478639,-0.2125394,0.8522878,0.1133239,0.0022775,0.0279141,0.9997539,-0.1135879,-0.0028396,-0.0266183,0.9995589,0.1097296,0.4114707,0.0400282,0.9825578,-0.0878275,0.3943864,-0.0080119,0.9293121,0.1334297,0.756327,0.1785542,0.982864,-0.0504612,0.7306955,0.143888,0.948277,0.1412494,0.800043,0.1829221,0.8384372,-0.048438,0.7751292,0.1491765,0.8343179,0.218848,0.8627834,0.0759833,0.9779749,-0.070576,0.8439534,0.0238249,0.9635882
1,0.0042084,-0.6458086,-0.3036712,0.9999342,0.0090804,-0.6842015,-0.2828648,0.9998688,0.0094735,-0.6846381,-0.282205,0.9998517,0.0093905,-0.6851893,-0.282207,0.9998717,-0.0242188,-0.6796253,-0.2893556,0.999896,-0.023893,-0.6805366,-0.2901607,0.9998932,-0.0239842,-0.6818048,-0.2892009,0.9999022,0.0309645,-0.6696003,-0.157923,0.9996757,-0.1143395,-0.6592303,-0.2045037,0.9998556,0.0173648,-0.6196337,-0.2609328,0.9999221,-0.0284111,-0.6151579,-0.2719992,0.9999483,0.1303701,-0.4754131,-0.0686634,0.9999408,-0.1911289,-0.4609585,-0.1592319,0.9998917,0.1517588,-0.2356922,-0.0109749,0.9778656,-0.2362316,-0.2007862,-0.1302459,0.8021201,0.2105002,-0.0127049,-0.1020022,0.9774237,-0.1939665,0.0297012,-0.2076404,0.8964329,0.217047,0.069027,-0.1238237,0.9625797,-0.1761386,0.1112914,-0.2345525,0.8712266,0.1977391,0.0766145,-0.1628052,0.964525,-0.1477534,0.1027709,-0.2620507,0.8756821,0.1992998,0.006551,-0.1171745,0.9589479,-0.1715146,0.0435431,-0.2199609,0.8645282,0.1126055,0.0018127,0.0321775,0.9997661,-0.112858,-0.0023852,-0.0308916,0.9995928,0.1064499,0.4124336,0.0566139,0.9832633,-0.0903495,0.395123,-0.0038384,0.935871,0.121497,0.7564602,0.2056087,0.9836676,-0.0558781,0.731162,0.1531937,0.9527716,0.1302582,0.8001145,0.2115093,0.8497745,-0.0537164,0.7757082,0.1592859,0.8377659,0.2057698,0.8613393,0.1086895,0.9789847,-0.0699175,0.8500967,0.0348303,0.9661031
1,0.008563,-0.6453567,-0.3054004,0.9999405,0.0129803,-0.6837671,-0.284443,0.9998811,0.0132987,-0.6841868,-0.2837835,0.9998655,0.013219,-0.6847581,-0.283801,0.9998834,-0.0205779,-0.6792353,-0.2904848,0.9999056,-0.0202572,-0.6801615,-0.2913078,0.9999031,-0.0203554,-0.6814163,-0.2904183,0.9999113,0.0348079,-0.6694052,-0.1584363,0.9997044,-0.1118741,-0.6590212,-0.2027009,0.9998692,0.0220057,-0.6192576,-0.2623937,0.9999294,-0.023001,-0.6148302,-0.2730222,0.9999532,0.1307175,-0.4750565,-0.0678444,0.9999428,-0.1851315,-0.4606261,-0.1561155,0.9999007,0.1477942,-0.2353669,-0.0114557,0.9758445,-0.2317047,-0.2003157,-0.1254714,0.8214044,0.2067971,-0.0128425,-0.10612,0.9768039,-0.1814353,0.0277867,-0.2033819,0.9055758,0.213527,0.0677056,-0.130338,0.9609274,-0.1645627,0.1080797,-0.2299456,0.8815042,0.1966042,0.0760567,-0.1683036,0.9630442,-0.1381168,0.0996061,-0.2577269,0.8856036,0.1952507,0.0063586,-0.1212582,0.9573622,-0.1597532,0.0412478,-0.2158967,0.8750469,0.1121472,0.0017966,0.0338823,0.999773,-0.1123848,-0.0023704,-0.0326254,0.9996155,0.1013825,0.4126416,0.0497958,0.982785,-0.0921747,0.3951246,-0.0118666,0.9411749,0.1091925,0.7563989,0.200252,0.9834726,-0.0638965,0.7313362,0.1457093,0.9559249,0.1175572,0.7997685,0.2059546,0.8554868,-0.0616559,0.7756525,0.1519624,0.8303875,0.1938662,0.8581526,0.100328,0.9786944,-0.0659861,0.8496693,0.0230983,0.9671118
1,0.0102921,-0.645378,-0.3035043,0.9999463,0.0148976,-0.6837633,-0.2827272,0.9998925,0.0151802,-0.6841789,-0.2820693,0.9998783,0.0150965,-0.6847524,-0.2820903,0.9998943,-0.0189016,-0.6793072,-0.2880014,0.9999146,-0.0185861,-0.6802379,-0.2888142,0.9999123,-0.0186828,-0.6814896,-0.2879479,0.9999197,0.0380481,-0.6695071,-0.1576033,0.9997313,-0.1097146,-0.6592979,-0.1982847,0.9998816,0.0241076,-0.6193238,-0.2608495,0.9999362,-0.0207056,-0.6149463,-0.2704535,0.9999577,0.1310097,-0.4749797,-0.062739,0.9999458,-0.1819006,-0.461262,-0.1514418,0.999909,0.1473638,-0.2351139,-0.0061264,0.9747092,-0.2278375,-0.2005896,-0.1217263,0.8388239,0.2041934,-0.0136003,-0.1038773,0.9770398,-0.1807763,0.0264182,-0.201761,0.9140009,0.2113871,0.0664996,-0.1294262,0.9607967,-0.1653515,0.1060788,-0.229329,0.891149,0.1950377,0.0754429,-0.167531,0.962988,-0.1395764,0.0976185,-0.2567857,0.8949136,0.1927813,0.0056629,-0.119229,0.9572972,-0.1596515,0.0397281,-0.214301,0.8849373,0.1118724,0.0018224,0.0362744,0.9997836,-0.1121058,-0.0023967,-0.0350287,0.9996396,0.0964857,0.4126704,0.0490108,0.9825271,-0.0940617,0.3948972,-0.0148291,0.9461426,0.0922712,0.7561144,0.2097282,0.983551,-0.0790874,0.7305403,0.1465487,0.9591585,0.0994596,0.7993098,0.2166274,0.86282,-0.0779856,0.7745524,0.1532738,0.827758,0.1923067,0.8576949,0.1145646,0.9788727,-0.067768,0.8493893,0.0250817,0.9685687
